country_name,name,c_id,s
Finland,Pateniemi Sawmill Museum,http://example.com/country/id/33,5396270m
Finland,Petäjävesi Old Church,http://example.com/country/id/33,435829w
Finland,Petäjävesi Radio and Telephone Museum,http://example.com/country/id/33,112632904m
Finland,Pharmacy Joutsen,http://example.com/country/id/33,53016209m
Finland,Pharmacy Museum,http://example.com/country/id/33,4306032m
Finland,Pien-Toijola Open-Air Museum,http://example.com/country/id/33,3902820m
Finland,Pihlajavesi Museum,http://example.com/country/id/33,58685040m
Finland,Pilke House,http://example.com/country/id/33,11897467m
Finland,Pohjoinen Rautatiekatu 23,http://example.com/country/id/33,98432053h
Finland,Poikilo Museums,http://example.com/country/id/33,58636615m
Finland,Police Museum,http://example.com/country/id/33,4306431m
Finland,Pori Art Museum,http://example.com/country/id/33,4412746m
Finland,Pori Old Town Hall,http://example.com/country/id/33,http://example.com/building/id/10430701b
Finland,Porvoo Cathedral,http://example.com/country/id/33,http://example.com/building/id/1236616b
Finland,Porvoo Old Town Hall,http://example.com/country/id/33,5493546m
Finland,Poster Museum of Lahti,http://example.com/country/id/33,11867861m
Finland,Power Station Museum,http://example.com/country/id/33,6034334m
Finland,Prison Museum,http://example.com/country/id/33,18346791m
Finland,Puijo tower,http://example.com/country/id/33,http://example.com/building/id/15735566b
Finland,Pukkila Manor museum,http://example.com/country/id/33,5408193m
Finland,Puolanka museum of local history,http://example.com/country/id/33,60977142m
Finland,Puotila metro station,http://example.com/country/id/33,http://example.com/building/id/2079777b
Finland,Pyhän Henrikin katedraali,http://example.com/country/id/33,http://example.com/building/id/31204b
Finland,Pyynikki Summer Theatre,http://example.com/country/id/33,http://example.com/building/id/4411687b
Finland,Päijänne Water Tunnel,http://example.com/country/id/33,http://example.com/building/id/2120346b
Finland,Qwensel House,http://example.com/country/id/33,4356801m
Finland,RIISA – Orthodox Church Museum of Finland,http://example.com/country/id/33,4306497m
Finland,Raahe Museum,http://example.com/country/id/33,7278389m
Finland,Rajala Cabin,http://example.com/country/id/33,5402900m
Finland,Rajamäki Industrial and Alcohol Museum,http://example.com/country/id/33,58685095m
Finland,Rastila metro station,http://example.com/country/id/33,http://example.com/building/id/2291138b
Finland,Rauma Art Museum,http://example.com/country/id/33,10649958m
Finland,Rautalampi Museum,http://example.com/country/id/33,11890251m
Finland,Rautatientori metro station,http://example.com/country/id/33,http://example.com/building/id/1800984b
Finland,Regional Museum of Lapland,http://example.com/country/id/33,18346675m
Finland,Replot Bridge,http://example.com/country/id/33,http://example.com/building/id/3046103b
Finland,Riihisaari - Savonlinna Museum,http://example.com/country/id/33,18346683m
Finland,Rosenlew Museum,http://example.com/country/id/33,17110657m
Finland,Rovaniemi Airport,http://example.com/country/id/33,http://example.com/building/id/1323139b
Finland,Rovaniemi Local Heritage Museum,http://example.com/country/id/33,25452712m
Finland,Ruoholahti metro station,http://example.com/country/id/33,http://example.com/building/id/1775886b
Finland,Rupriikki Media Museum,http://example.com/country/id/33,3453295m
Finland,Saario Power Plant Museum,http://example.com/country/id/33,75535245m
Finland,Sagalund,http://example.com/country/id/33,14488117m
Finland,Sailor's Home Museum,http://example.com/country/id/33,11882128m
Finland,Saimaa Canal,http://example.com/country/id/33,http://example.com/building/id/1129324b
Finland,Saint Nicholas Cathedral in Kuopio,http://example.com/country/id/33,http://example.com/building/id/541202b
Finland,Sakkola Museum,http://example.com/country/id/33,50275727m
Finland,Salla Museum of War and Reconstruction,http://example.com/country/id/33,11892082m
Finland,Salo Art Museum,http://example.com/country/id/33,11892137m
Finland,Salo Historical Museum,http://example.com/country/id/33,56403058m
Finland,Saloinen Village Museum,http://example.com/country/id/33,11892120m
Finland,Salpa Line Museum,http://example.com/country/id/33,7405733m
Finland,Sami Bridge,http://example.com/country/id/33,http://example.com/building/id/2209135b
Finland,Sammallahdenmäki,http://example.com/country/id/33,239748w
Finland,Sara Hildén Art Museum,http://example.com/country/id/33,5484996m
Finland,Sarka – The Finnish Museum of Agriculture,http://example.com/country/id/33,11895074m
Finland,Satakunnansilta,http://example.com/country/id/33,http://example.com/building/id/11892560b
Finland,Satakunta Museum,http://example.com/country/id/33,6304688m
Finland,Savilahti Stone Sacristy,http://example.com/country/id/33,7428220m
Finland,Savio Rail Tunnel,http://example.com/country/id/33,http://example.com/building/id/599128b
Finland,Savo Railway Museum,http://example.com/country/id/33,15275582m
Finland,Savonlinna Cathedral,http://example.com/country/id/33,http://example.com/building/id/1236619b
Finland,Sederholm House,http://example.com/country/id/33,490622m
Finland,Seinäjoki City Theatre,http://example.com/country/id/33,http://example.com/building/id/17383823b
Finland,Seinäjoki Town Library,http://example.com/country/id/33,http://example.com/building/id/4250281b
Finland,Serlachius Museum Gösta,http://example.com/country/id/33,20252372m
Finland,Serlachius Museums,http://example.com/country/id/33,18346769m
Finland,Seurasaari Open-Air Museum,http://example.com/country/id/33,84305534m
Finland,Shoe Museum,http://example.com/country/id/33,18346794m
Finland,Sibelius Hall,http://example.com/country/id/33,http://example.com/building/id/1251089b
Finland,Sibelius Museum,http://example.com/country/id/33,4306382m
Finland,Sinebrychoff Art Museum,http://example.com/country/id/33,1393952m
Finland,Skogster Museum,http://example.com/country/id/33,56400100m
Finland,Skolt Sámi Heritage House,http://example.com/country/id/33,38379742m
Finland,Snowmobile and Chainsaw Museum,http://example.com/country/id/33,66279624m
Finland,Sodankylä Local History Museum,http://example.com/country/id/33,60976968m
Finland,South Karelia Museum,http://example.com/country/id/33,18346681m
Finland,Sovelius Mansion,http://example.com/country/id/33,113407386m
Finland,Sovelius house,http://example.com/country/id/33,55021592m
Finland,Sports Museum of Finland,http://example.com/country/id/33,11894947m
Finland,St. John's Church in Helsinki,http://example.com/country/id/33,http://example.com/building/id/1698940b
Finland,Struve Geodetic Arc,http://example.com/country/id/33,192243w
Finland,Strömfors Iron Works Forge Museum,http://example.com/country/id/33,58685063m
Finland,Suomen Joutsen,http://example.com/country/id/33,918929m
Finland,Suomen Pankin rahamuseo,http://example.com/country/id/33,55026761m
Finland,Suomenlinna,http://example.com/country/id/33,1292442w
Finland,Suomenlinna Museum,http://example.com/country/id/33,17347150m
Finland,Suomi-yhtiön talo,http://example.com/country/id/33,98433825h
Finland,Taaborinvuori Museum Area,http://example.com/country/id/33,22915785m
Finland,Taipale canal museum,http://example.com/country/id/33,58685174m
Finland,Tamminiemi,http://example.com/country/id/33,110424451m
Finland,Tamminiemi,http://example.com/country/id/33,2459334m
Finland,Tampere Allotment Garden Museum,http://example.com/country/id/33,41776639m
Finland,Tampere Art Museum,http://example.com/country/id/33,10690515m
Finland,Tampere Cathedral,http://example.com/country/id/33,http://example.com/building/id/1236638b
Finland,Tampere Civil Guard and Lotta Svärd Museum,http://example.com/country/id/33,61936504m
Finland,Tampere Lenin Museum,http://example.com/country/id/33,7223852m
Finland,Tampere Mineral Museum,http://example.com/country/id/33,11896271m
Finland,Tampere Museum of Technology,http://example.com/country/id/33,23040318m
Finland,Tampere Stadium,http://example.com/country/id/33,http://example.com/building/id/1419146b
Finland,Tampere Theatre,http://example.com/country/id/33,http://example.com/building/id/3561003b
Finland,Tankavaara Gold Museum,http://example.com/country/id/33,58636573m
Finland,Tarmo,http://example.com/country/id/33,1457510m
Finland,Teatterisilta,http://example.com/country/id/33,http://example.com/building/id/5408563b
Finland,Temppeliaukio Church,http://example.com/country/id/33,http://example.com/building/id/1132809b
Finland,Tervajärvi Museum,http://example.com/country/id/33,61610651m
Finland,The Aalto House,http://example.com/country/id/33,53016195m
Finland,The Artist´s Home of the Heiska Family,http://example.com/country/id/33,58685031m
Finland,The Cavalry Museum,http://example.com/country/id/33,28837769m
Finland,The Finnish Museum of Games,http://example.com/country/id/33,21521631m
Finland,The Hunting Museum of Finland,http://example.com/country/id/33,1678320m
Finland,The Mashal's Cabin,http://example.com/country/id/33,11881236m
Finland,The Museum of Fine Arts Eemil,http://example.com/country/id/33,58636629m
Finland,"The Shopkeeper's Museum in Hamina, Finland",http://example.com/country/id/33,58684986m
Finland,The Wolkoff House Museum,http://example.com/country/id/33,55024924m
Finland,The former suojeluskuntapiirin buildings,http://example.com/country/id/33,55024633m
Finland,Theatre Museum,http://example.com/country/id/33,18346788m
Finland,Tietomaa,http://example.com/country/id/33,3700754m
Finland,Tikkurila Old railway station,http://example.com/country/id/33,4503671m
Finland,Tornikallio geodetic marker,http://example.com/country/id/33,25453605w
Finland,Tornionjoki Bridge,http://example.com/country/id/33,http://example.com/building/id/11898218b
Finland,Turjanlinna,http://example.com/country/id/33,11898732m
Finland,Turkansaari Open Air Museum,http://example.com/country/id/33,7855024m
Finland,Turku Castle,http://example.com/country/id/33,136893m
Finland,Turku Castle,http://example.com/country/id/33,http://example.com/building/id/136893b
Finland,Turku Cathedral,http://example.com/country/id/33,http://example.com/building/id/1187606b
Finland,Turku maritime museum,http://example.com/country/id/33,4306380m
Finland,Tytyri Mine Experience,http://example.com/country/id/33,58685062m
Finland,Tähtiniemi Bridge,http://example.com/country/id/33,http://example.com/building/id/5491948b
Finland,University of Helsinki metro station,http://example.com/country/id/33,http://example.com/building/id/2605206b
Finland,Urajärvi Manor,http://example.com/country/id/33,20249870m
Finland,Uspenski Cathedral,http://example.com/country/id/33,http://example.com/building/id/1355001b
Finland,Vaasa City Museums,http://example.com/country/id/33,21476469m
Finland,Valion juustovaraston rakennus,http://example.com/country/id/33,98433308h
Finland,Valkealinna,http://example.com/country/id/33,86595792h
Finland,Valtion biokemiallisen tutkimuslaitoksen laboratoriorakennus,http://example.com/country/id/33,98433345h
Finland,Vanha kauppahalli,http://example.com/country/id/33,http://example.com/building/id/3557940b
Finland,Vantaa Art Museum Artsi,http://example.com/country/id/33,11900401m
Finland,Vantaa City Museum,http://example.com/country/id/33,26723704m
Finland,Varala Museum of Gymnastics,http://example.com/country/id/33,101477076m
Finland,Varkaus Museums,http://example.com/country/id/33,58636646m
Finland,Vehmaa Museum,http://example.com/country/id/33,60978036m
Finland,Velaatta Milk Platform Museum,http://example.com/country/id/33,11880612m
Finland,Verla,http://example.com/country/id/33,217447w
Finland,Veteran’s Home Museum,http://example.com/country/id/33,19615118m
Finland,Vihantasalmi Bridge,http://example.com/country/id/33,http://example.com/building/id/11901237b
Finland,Villa Gyllenberg,http://example.com/country/id/33,10511304m
Finland,Villa Mairea,http://example.com/country/id/33,2706241m
Finland,Villa Väinölä,http://example.com/country/id/33,51953122m
Finland,Visavuori,http://example.com/country/id/33,11901752m
Finland,Vita Björn Prison Museum,http://example.com/country/id/33,4467692m
Finland,Vuosaaren metrosilta,http://example.com/country/id/33,http://example.com/building/id/11902007b
Finland,Vuosaari metro station,http://example.com/country/id/33,http://example.com/building/id/643636b
Finland,Välimaa Sami Farmhouse,http://example.com/country/id/33,31029148m
Finland,WeeGee house,http://example.com/country/id/33,4357337m
Finland,Worker Housing Museum,http://example.com/country/id/33,58684996m
Finland,Working-Class Home Museum in Niitynpää,http://example.com/country/id/33,58685038m
Finland,Wäinö Aaltonen Museum of Art,http://example.com/country/id/33,3019261m
Finland,Yle Transmission Tower,http://example.com/country/id/33,http://example.com/building/id/385150b
Finland,Yli-Laurosela House Museum,http://example.com/country/id/33,20249909m
Finland,Äänekoski Art Museum,http://example.com/country/id/33,58685181m
Finland,Åland Art Museum,http://example.com/country/id/33,1529848m
Finland,Åland Maritime Museum,http://example.com/country/id/33,4357413m
Finland,Åland Museum,http://example.com/country/id/33,2356485m
Finland,Önningeby Museum,http://example.com/country/id/33,10727363m
France,"""Vieille forme"" dry dock",http://example.com/country/id/142,http://example.com/building/id/109286111b
