cname,s,country_id,name
Argentina,65391267m,http://example.com/country/id/414,Museum Of Natural Sciences Of Medical Zoological Specialty
Argentina,65391589m,http://example.com/country/id/414,Ethnographic Museum of the Pontifical Mission Societies
Argentina,65391592m,http://example.com/country/id/414,anesthesia museum
Argentina,65391609m,http://example.com/country/id/414,Historical Wax Museum
Argentina,65391610m,http://example.com/country/id/414,Museum of Sacred Art María Antonia de San José - Holy House of Spiritual Exercises
Argentina,65391612m,http://example.com/country/id/414,Pathology Museum of the University of Buenos Aires
Argentina,65391617m,http://example.com/country/id/414,Francisco 'Paco' Lores Museum of Galician Emigration in Argentina
Argentina,65391624m,http://example.com/country/id/414,Police Museum
Argentina,65391947m,http://example.com/country/id/414,Technological Museum Ing. Eduardo Latzina
Argentina,65392978m,http://example.com/country/id/414,Geographic Museum Dr. Juan B. Terán and Museum of Natural Sciences Ángel Gallardo
Argentina,65482510m,http://example.com/country/id/414,Museum of Dentistry and Center for Historical Studies 'Prof. Dr. Orestes Walter Siutti'
Argentina,65483176m,http://example.com/country/id/414,Archive and Historical Museum of the Bank of the province of Buenos Aires Dr. Arturo Jauretche
Argentina,65483381m,http://example.com/country/id/414,Xul Solar Museum
Argentina,65483599m,http://example.com/country/id/414,Blanca Angélica Gandini Neighborhood of Flores History Museum
Argentina,65483961m,http://example.com/country/id/414,Flowers Neighborhood Museum
Argentina,65484950m,http://example.com/country/id/414,Ann Frank museum
Argentina,65485760m,http://example.com/country/id/414,Houssay Museum of the History of Science and Technology
Argentina,65486199m,http://example.com/country/id/414,Geographical Museum Professor Miguel Ángel Fernández
Argentina,6553429b,http://example.com/country/id/414,Puente Valentín Alsina
Argentina,65553288m,http://example.com/country/id/414,Rear Admiral Rafael E. Chalier Museum
Argentina,65553299m,http://example.com/country/id/414,Colonel Leopoldo Ornstein Military History Museum
Argentina,6940484m,http://example.com/country/id/414,Juan Manuel Fangio Museum
Argentina,6940536m,http://example.com/country/id/414,Museum of Spanish Art Enrique Larreta
Argentina,6940866m,http://example.com/country/id/414,Museum of Foreign Debt
Argentina,7090029b,http://example.com/country/id/414,Omega Tower Trelew
Argentina,7142276b,http://example.com/country/id/414,Paso de los Libres – Uruguaiana International Bridge
Argentina,75854732m,http://example.com/country/id/414,Railway Museum - Ferro Club Azul
Argentina,7807005m,http://example.com/country/id/414,Timoteo Navarro Museum of Art
Argentina,7826955b,http://example.com/country/id/414,Torre Bouchard
Argentina,8076866m,http://example.com/country/id/414,Ángel María de Rosa Municipal Museum of Art
Argentina,827401b,http://example.com/country/id/414,Teatro Colón
Argentina,84500964m,http://example.com/country/id/414,Municipal Historical Photographic Museum of Quilmes Gerónima Irma Giles and Gaetano De Mayol
Argentina,84501069m,http://example.com/country/id/414,Municipal Historical Museum Brig. Gen. Juan M. Pueyrredon
Argentina,84501523m,http://example.com/country/id/414,Library Museum and Municipal Historical Archive of San Isidro Dr. Horacio Beccar Varela
Argentina,84501565m,http://example.com/country/id/414,Museum of the Cathedral of Morón Inmaculada Concepción del Buen Viaje
Argentina,84502617m,http://example.com/country/id/414,Regional Historical Museum Brigadier General Don Juan Manuel De Rosas
Argentina,84502671m,http://example.com/country/id/414,Municipal Historical Museum Brigadier General Don Juan Manuel De Rosas
Argentina,84502697m,http://example.com/country/id/414,Museum and Photographic Gallery Mugafo Cultural Center Islas Malvinas
Argentina,84503105m,http://example.com/country/id/414,Graphic and Historical Museum of the La Plata Gymnastics and Fencing Club
Argentina,84503135m,http://example.com/country/id/414,Police Museum
Argentina,84503665m,http://example.com/country/id/414,Museum of the History of Medicine Dr. Santiago Garostiague
Argentina,84503711m,http://example.com/country/id/414,Museum Of Traditional Argentine And Latin American CraftsJuan Alfonso Carrizo
Argentina,84503997m,http://example.com/country/id/414,Historical Archive and Museum of the Buenos Aires Penitentiary Service
Argentina,84504281m,http://example.com/country/id/414,Military History Museum Lieutenant General Julio Argentino Roca
Argentina,84504486m,http://example.com/country/id/414,Micro Cosmo Museum 1st. Microcosm World Museum Complex
Argentina,84504644m,http://example.com/country/id/414,Horse Grenadier Regiment Museum General San Martin
Argentina,84506049m,http://example.com/country/id/414,National Historical Museum of the Cabildo of Buenos Aires and of the May Revolution
Argentina,84506074m,http://example.com/country/id/414,Orlando Ambrosio Binaghi Museum
Argentina,84506097m,http://example.com/country/id/414,Almafuerte Civic Museum
Argentina,84506129m,http://example.com/country/id/414,Historical Museum of the Campaigns to the Desert Gral. Conrado E. Villegas
Argentina,84506148m,http://example.com/country/id/414,Gabriel Campomar Cervera Museum
Argentina,84506162m,http://example.com/country/id/414,History Corner Museum
Argentina,84506176m,http://example.com/country/id/414,Museum and Historical Archive of Arrecifes
Argentina,84506195m,http://example.com/country/id/414,Stereoscopic Museum & Park The Historic Cafe Museum
Argentina,84506213m,http://example.com/country/id/414,Museum and Municipal Historical Archive
Argentina,84506745m,http://example.com/country/id/414,Carmen de Patagones Museum of the Argentine Naval Prefecture
Argentina,84506775m,http://example.com/country/id/414,Emma Nozzi Regional Historical Museum
Argentina,84506878m,http://example.com/country/id/414,Pringles Museum Of Archeology And History
Argentina,84506879m,http://example.com/country/id/414,Pillahuincó Anti-Museum Museum
Argentina,84506906m,http://example.com/country/id/414,Municipal Museum of Fine Arts
Argentina,84506923m,http://example.com/country/id/414,Natural Science Museum
Argentina,84506938m,http://example.com/country/id/414,Miguel G. Flesia Museum
Argentina,84506953m,http://example.com/country/id/414,Museum and Archive of the City of Pigüé
Argentina,84506967m,http://example.com/country/id/414,Municipal Museum Ignacio Balvidares
Argentina,84507046m,http://example.com/country/id/414,Tres Arroyos Museum of Fine Arts
Argentina,84507102m,http://example.com/country/id/414,Aeronautical Museum Baradero Vicente 'Tito' Churín
Argentina,84507124m,http://example.com/country/id/414,Pedro Bargero Community Museum
Argentina,84507153m,http://example.com/country/id/414,Municipal Historical Museum of Ramallo Hercules J. Rabagliati
Argentina,84507183m,http://example.com/country/id/414,Carlos A. Anadon City Museum
Argentina,84507203m,http://example.com/country/id/414,UFO And Science Museum
Argentina,84507227m,http://example.com/country/id/414,Serpentarium Museum
Argentina,84507229m,http://example.com/country/id/414,San José Palace - Justo José De Urquiza National Historical Monument and Museum
Argentina,84507481m,http://example.com/country/id/414,Museum and Library of the House of the Agreement of San Nicolás
Argentina,84507498m,http://example.com/country/id/414,Museum and Municipal Historical Archive Don Gregorio Santiago Chervo
Argentina,84507539m,http://example.com/country/id/414,Municipal Historical Museum Rosa Giussani De Piva
Argentina,84507608m,http://example.com/country/id/414,Museum of the Ansenuza Aníbal Montes Region
Argentina,84507633m,http://example.com/country/id/414,Cura Brochero Birthplace Museum
Argentina,84507688m,http://example.com/country/id/414,Municipal Mineralogical and Folkloric Museum
Argentina,84507777m,http://example.com/country/id/414,Mineralogical Museum of the Puna
Argentina,84507826m,http://example.com/country/id/414,Burnt Corral Comprehensive Museum
Argentina,84507852m,http://example.com/country/id/414,Municipal Archaeological and Historical Museum of Mutquin
Argentina,84508266m,http://example.com/country/id/414,Historical Museum of the Province
Argentina,84508299m,http://example.com/country/id/414,Provincial Museum of Fine Arts Laureano Brizuela
Argentina,84508320m,http://example.com/country/id/414,Provincial Museum of the National and International Poncho Festival
Argentina,84508321m,http://example.com/country/id/414,olk Museum of Regional History Macat Henen
Argentina,84508334m,http://example.com/country/id/414,Provincial Folk Museum Juan Alfonso Carrizo
Argentina,84508363m,http://example.com/country/id/414,San Jose Gate Museum
Argentina,84508389m,http://example.com/country/id/414,Provincial Archaeological Museum Samuel Alejandro Lafone Quevedo
Argentina,84508445m,http://example.com/country/id/414,Esquiu Museum
Argentina,84508500m,http://example.com/country/id/414,Caravati House. City Museum
Argentina,84508536m,http://example.com/country/id/414,Museum and Interpretation Center of the El Shincal Site
Argentina,84508558m,http://example.com/country/id/414,Six Thousand Museum
Argentina,84508580m,http://example.com/country/id/414,Weapons Command Site Museum
Argentina,84508601m,http://example.com/country/id/414,Museum of Man
Argentina,84508620m,http://example.com/country/id/414,Archaeological Museum of Tinogasta Tulio Robaud
Argentina,84508654m,http://example.com/country/id/414,Provincial Archaeological Museum Eric Boman
Argentina,84508676m,http://example.com/country/id/414,Museo Arqueológico Dr. Guillermo Rafael Alanís
Argentina,84508712m,http://example.com/country/id/414,Museum of Urban Sculptures of the World
Argentina,84508739m,http://example.com/country/id/414,"Museum, House and Botanical Garden Augusto Schulz"
Argentina,84508891m,http://example.com/country/id/414,Museo - Espacio Resistencia
Argentina,84508926m,http://example.com/country/id/414,Benjamin Victorica Municipal Museum
Argentina,84509051m,http://example.com/country/id/414,Museo de Medios de Comunicación Raúl Berneri
Argentina,84509117m,http://example.com/country/id/414,"Luis Geraldi Historical Site, House and Museum"
Argentina,84509153m,http://example.com/country/id/414,Tannin Museum
Argentina,84509227m,http://example.com/country/id/414,Foundation Historical Museum
Argentina,84509251m,http://example.com/country/id/414,Peron Family Museum
Argentina,84509271m,http://example.com/country/id/414,Chalet Huergo Museum
Argentina,84509720m,http://example.com/country/id/414,Regional Historical Museum
Argentina,84509729m,http://example.com/country/id/414,El Hoyo Regional Historical Museum
Argentina,84509743m,http://example.com/country/id/414,La Trochita Museum
Argentina,84509756m,http://example.com/country/id/414,Esquel Historical Museum
Argentina,84509772m,http://example.com/country/id/414,Museum of Native Patagonian Cultures
Argentina,84509787m,http://example.com/country/id/414,Lithuanian Olgbrun Museum
Argentina,84509797m,http://example.com/country/id/414,Naive Painting Museum
Argentina,84509840m,http://example.com/country/id/414,House of the Poet Museum
Argentina,84509852m,http://example.com/country/id/414,First House Museum
Argentina,84509858m,http://example.com/country/id/414,Regional Historical Museum
Argentina,84509868m,http://example.com/country/id/414,Cacique Valentin Sayhueque Regional Museum
Argentina,84510130m,http://example.com/country/id/414,Mineralogy Museum
Argentina,84510146m,http://example.com/country/id/414,Gems Museum
Argentina,84510333m,http://example.com/country/id/414,Provincial Museum of Natural and Oceanographic Sciences
Argentina,84510339m,http://example.com/country/id/414,Municipal Art Museum
Argentina,84510348m,http://example.com/country/id/414,Rada Tilly Regional Museum
Argentina,84510530m,http://example.com/country/id/414,Historical Museum of the Police of the Province of Chubut
Argentina,84510541m,http://example.com/country/id/414,Provincial Museum of the Malvinas Soldier
Argentina,84510547m,http://example.com/country/id/414,Archaeological Research Institute and Prof. Mariano Gambier Museum
Argentina,84510759m,http://example.com/country/id/414,San Telmo Museum
Argentina,84510981m,http://example.com/country/id/414,National historical museum
Argentina,84511153m,http://example.com/country/id/414,Our Roots Museum
Argentina,84511176m,http://example.com/country/id/414,Regional Museum
Argentina,84511184m,http://example.com/country/id/414,Cartref Taid Museum (Grandpa's Home)
Argentina,84511190m,http://example.com/country/id/414,"Nant Fach Mill, Thomas Dalar Evans"
Argentina,84511302m,http://example.com/country/id/414,Model Museum
Argentina,84511430m,http://example.com/country/id/414,Museum of Mineralogy Dra. Elmira Inés Mórtola
Argentina,84511439m,http://example.com/country/id/414,Libero Badii Museum
Argentina,84511448m,http://example.com/country/id/414,Museum Of The Patricians Of Buenos Ayres
Argentina,84511559m,http://example.com/country/id/414,Postal and Telegraphic Museum
Argentina,84512094m,http://example.com/country/id/414,Pilar Cloisters
Argentina,84513054m,http://example.com/country/id/414,Historical and Numismatic Museum of the Bank of the Argentine Nation
Argentina,84513122m,http://example.com/country/id/414,Museum of the Dr. Rosa D'Alessio Pharmacy of Carnevale Bonino
Argentina,84513133m,http://example.com/country/id/414,National Museum and Center for Historical Railway Studies
