country_id,name,cname,s
http://example.com/country/id/142,Musée Rignault,France,23906124m
http://example.com/country/id/142,Musée Rimbaud,France,2243645m
http://example.com/country/id/142,Musée Rodin,France,14912870m
http://example.com/country/id/142,Musée Roybet Fould,France,3329330m
http://example.com/country/id/142,Musée Saint-John Perse,France,3329337m
http://example.com/country/id/142,Musée Saint-Remi,France,23596705m
http://example.com/country/id/142,Musée Saint-Vic,France,23640542m
http://example.com/country/id/142,Musée Salies,France,23646105m
http://example.com/country/id/142,Musée Savoisien,France,3330799m
http://example.com/country/id/142,Musée Schœlcher,France,3329342m
http://example.com/country/id/142,Musée Sobirats (Carpentras),France,15818398m
http://example.com/country/id/142,Musée Spitzner,France,21076028m
http://example.com/country/id/142,Musée Stella Matutina,France,3329353m
http://example.com/country/id/142,Musée Tavet-Delacour,France,3329361m
http://example.com/country/id/142,Musée Testut-Latarjet,France,3329362m
http://example.com/country/id/142,Musée Théophile Jouglet,France,3329366m
http://example.com/country/id/142,Musée Utrillo-Valadon,France,3329372m
http://example.com/country/id/142,Musée Valentin Haüy,France,3329379m
http://example.com/country/id/142,Musée Vauban,France,23411945m
http://example.com/country/id/142,Musée Verger-Tarin,France,3329381m
http://example.com/country/id/142,Musée Vert,France,3329380m
http://example.com/country/id/142,Musée Würth France Erstein,France,3329392m
http://example.com/country/id/142,Musée Zervos,France,3329394m
http://example.com/country/id/142,Musée africain de l'île d'Aix,France,3329404m
http://example.com/country/id/142,Musée alsacien,France,565125m
http://example.com/country/id/142,Musée archéologique d'Argentomagus,France,23640558m
http://example.com/country/id/142,Musée archéologique d'Izernore,France,3329424m
http://example.com/country/id/142,Musée archéologique de Javols,France,3329433m
http://example.com/country/id/142,Musée archéologique de l'Oise,France,23726515m
http://example.com/country/id/142,Musée archéologique départemental de Saint-Bertrand-de-Comminges,France,21552790m
http://example.com/country/id/142,Musée auto moto vélo,France,3329494m
http://example.com/country/id/142,Musée aéronautique et spatial Safran,France,20971130m
http://example.com/country/id/142,Musée bibliothèque Pierre-André-Benoit,France,3329498m
http://example.com/country/id/142,Musée bigouden,France,15818382m
http://example.com/country/id/142,Musée cloître Saint-André-le-Bas,France,3330422m
http://example.com/country/id/142,Musée d'Allard,France,26678297m
http://example.com/country/id/142,Musée d'Anatomie Delmas-Orfila-Rouvière,France,3329301m
http://example.com/country/id/142,Musée d'Angoulême,France,3330189m
http://example.com/country/id/142,Musée d'Angoulême,France,http://example.com/building/id/3330189b
http://example.com/country/id/142,Musée d'Argenteuil,France,3329532m
http://example.com/country/id/142,Musée d'Argonne,France,21582189m
http://example.com/country/id/142,Musée d'Art Dentaire Pierre Fauchard,France,3329318m
http://example.com/country/id/142,Musée d'Art Naïf – Max Fourny,France,http://example.com/building/id/3126070b
http://example.com/country/id/142,Musée d'Art de Toulon,France,http://example.com/building/id/3329600b
http://example.com/country/id/142,Musée d'Art et d'Histoire de Chaumont,France,23021635m
http://example.com/country/id/142,"Musée d'Art, Histoire et Archéologie d'Évreux",France,9047086m
http://example.com/country/id/142,"Musée d'Art, Histoire et Archéologie d'Évreux",France,http://example.com/building/id/9047086b
http://example.com/country/id/142,Musée d'Escaudain,France,3330037m
http://example.com/country/id/142,Musée d'Histoire Contemporaine,France,2023744m
http://example.com/country/id/142,Musée d'Histoire Naturelle de Lille,France,3329688m
http://example.com/country/id/142,Musée d'Utah Beach,France,18380084m
http://example.com/country/id/142,Musée d'Uzès,France,21541702m
http://example.com/country/id/142,Musée d'art Hôtel Sarret de Grozon,France,13405482m
http://example.com/country/id/142,Musée d'art et d'archéologie,France,3329292m
http://example.com/country/id/142,Musée d'art et d'archéologie de Guéret,France,3329967m
http://example.com/country/id/142,Musée d'art et d'histoire Alfred Douët,France,23498368m
http://example.com/country/id/142,Musée d'art et d'histoire Bruno-Danvin,France,26244905m
http://example.com/country/id/142,Musée d'art et d'histoire d'Avranches,France,23646097m
http://example.com/country/id/142,Musée d'art et d'histoire de Conflans,France,21590086m
http://example.com/country/id/142,Musée d'art et d'histoire de Saint-Brieuc,France,3329624m
http://example.com/country/id/142,Musée d'art et d'histoire locale de Montluel,France,3329628m
http://example.com/country/id/142,Musée d'art moderne Richard-Anacréon,France,3329636m
http://example.com/country/id/142,Musée d'ethnographie du Trocadéro,France,3062726m
http://example.com/country/id/142,Musée d'histoire de la médecine (Toulouse),France,2379397m
http://example.com/country/id/142,Musée d'histoire de la médecine et de la pharmacie de Lyon,France,15402843m
http://example.com/country/id/142,Musée d'histoire de la vie quotidienne,France,17265872m
http://example.com/country/id/142,Musée d'histoire naturelle - Guimet,France,3329681m
http://example.com/country/id/142,Musée d'histoire naturelle de Bayonne,France,21095232m
http://example.com/country/id/142,Musée d'histoire urbaine et sociale de Suresnes,France,28033642m
http://example.com/country/id/142,Musée d'initiation à la nature,France,3329687m
http://example.com/country/id/142,Musée dauphinois,France,3329695m
http://example.com/country/id/142,Musée dauphinois,France,http://example.com/building/id/3329695b
http://example.com/country/id/142,Musée de Bourgoin-Jallieu,France,26678177m
http://example.com/country/id/142,Musée de Cahors Henri-Martin,France,3329702m
http://example.com/country/id/142,Musée de Denain,France,3329531m
http://example.com/country/id/142,Musée de Dourdan,France,36362855m
http://example.com/country/id/142,Musée de Flandre Cassel,France,3329717m
http://example.com/country/id/142,Musée de Fontenay-le-Comte,France,23727098m
http://example.com/country/id/142,Musée de France Roger Rodière,France,3329608m
http://example.com/country/id/142,Musée de France d'Opale-Sud,France,3329718m
http://example.com/country/id/142,Musée de Guéthary,France,23498354m
http://example.com/country/id/142,Musée de La Poste,France,2445818m
http://example.com/country/id/142,Musée de Lourdes,France,108317025m
http://example.com/country/id/142,Musée de Mayenne,France,30539270m
http://example.com/country/id/142,Musée de Mayotte,France,88646020m
http://example.com/country/id/142,Musée de Mazères,France,65924790m
http://example.com/country/id/142,Musée de Melun,France,23600488m
http://example.com/country/id/142,Musée de Millau et des grands causses,France,23640263m
http://example.com/country/id/142,Musée de Minéralogie,France,3330098m
http://example.com/country/id/142,Musée de Miquelon,France,106858612m
http://example.com/country/id/142,Musée de Montmartre,France,2919066m
http://example.com/country/id/142,Musée de Montségur,France,23640285m
http://example.com/country/id/142,Musée de Nogent-sur-Marne,France,3329734m
http://example.com/country/id/142,Musée de Normandie,France,3329736m
http://example.com/country/id/142,Musée de Notre Dame de Paris,France,742488m
http://example.com/country/id/142,Musée de Peinture de Saint-Frajou,France,3329737m
http://example.com/country/id/142,Musée de Picardie,France,3107709m
http://example.com/country/id/142,Musée de Pont-à-Mousson,France,3329496m
http://example.com/country/id/142,Musée de Pontarlier,France,18693244m
http://example.com/country/id/142,Musée de Provins et du Provinois,France,23600664m
http://example.com/country/id/142,Musée de Préhistoire de Tautavel,France,3329755m
http://example.com/country/id/142,Musée de Préhistoire des Gorges du Verdon,France,3329743m
http://example.com/country/id/142,Musée de Radio France,France,3329749m
http://example.com/country/id/142,Musée de Saint-Antoine-l'Abbaye,France,106108498m
http://example.com/country/id/142,Musée de Sainville,France,23640589m
http://example.com/country/id/142,Musée de Salon et de la Crau,France,36367387m
http://example.com/country/id/142,Musée de Soissons,France,63112728m
http://example.com/country/id/142,Musée de Tahiti et des Îles,France,1955713m
http://example.com/country/id/142,Musée de Terra Amata (Nice),France,3330096m
http://example.com/country/id/142,Musée de Villèle,France,http://example.com/building/id/3330590b
http://example.com/country/id/142,Musée de Vire,France,17635467m
http://example.com/country/id/142,Musée de Vulliod Saint-Germain,France,3329760m
http://example.com/country/id/142,Musée de Vulliod Saint-Germain,France,http://example.com/building/id/3329760b
http://example.com/country/id/142,Musée de l'Abbaye de Saint-Guilhem-le-Désert,France,36130337m
http://example.com/country/id/142,Musée de l'Alpinisme de Pointe,France,70356139m
http://example.com/country/id/142,Musée de l'Amiral,France,52985674m
http://example.com/country/id/142,Musée de l'Ardenne,France,3329779m
http://example.com/country/id/142,Musée de l'Assistance publique - Hôpitaux de Paris,France,1998638m
http://example.com/country/id/142,Musée de l'Automobile de Valençay,France,3329814m
http://example.com/country/id/142,Musée de l'Avallonnais,France,http://example.com/building/id/1269923b
http://example.com/country/id/142,Musée de l'Aventure Industrielle,France,16335549m
http://example.com/country/id/142,Musée de l'Aventure du Son,France,17347149m
http://example.com/country/id/142,Musée de l'Aviation de Lyon-Corbas,France,15648828m
http://example.com/country/id/142,Musée de l'Echevinage,France,3329853m
http://example.com/country/id/142,Musée de l'Histoire vivante,France,3329788m
http://example.com/country/id/142,Musée de l'Holographie,France,3329795m
http://example.com/country/id/142,Musée de l'Homme,France,670268m
http://example.com/country/id/142,Musée de l'Hospice Comtesse,France,20127590m
http://example.com/country/id/142,Musée de l'Hôtel-Dieu,France,23600382m
http://example.com/country/id/142,Musée de l'Ile-de-France,France,3329858m
http://example.com/country/id/142,Musée de l'Ile-de-France,France,http://example.com/building/id/3329858b
