s,year,m,g,o
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2000/6,2000,6,1.250100,1.489750
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2001/1,2001,1,2.207260,1.640860
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2001/2,2001,2,1.283730,1.451640
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2001/3,2001,3,1.463550,1.633520
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2001/4,2001,4,1.359890,1.640160
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2001/5,2001,5,1.285600,1.719680
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2001/6,2001,6,1.274540,1.492850
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2002/1,2002,1,2.914720,1.786730
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2002/2,2002,2,2.122250,1.787620
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2002/3,2002,3,1.512460,1.329000
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2002/4,2002,4,2.608600,1.906100
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2002/5,2002,5,2.061430,1.871940
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2002/6,2002,6,1.976610,1.378950
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2003/1,2003,1,2.888870,1.934180
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2003/2,2003,2,2.700060,1.798540
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2003/3,2003,3,2.912560,1.873660
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2003/4,2003,4,1.859190,1.875060
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2003/5,2003,5,1.440550,1.865560
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2003/6,2003,6,0.934360,0.674820
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2004/1,2004,1,2.987340,1.641100
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2004/2,2004,2,2.812170,1.544890
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2004/3,2004,3,2.933060,1.585510
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2004/4,2004,4,2.374880,1.589930
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2004/5,2004,5,1.971600,1.341690
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2004/6,2004,6,1.198960,1.564010
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2005/1,2005,1,2.853140,1.285120
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2005/2,2005,2,2.591470,1.146090
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2005/3,2005,3,2.828380,1.357590
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2005/4,2005,4,2.672050,1.248570
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2005/5,2005,5,2.452560,1.269340
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2005/6,2005,6,1.547440,0.919110
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2006/1,2006,1,2.939290,1.036170
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2006/2,2006,2,2.442400,0.912570
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2006/3,2006,3,2.719460,0.966450
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2006/4,2006,4,2.596630,0.991060
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2006/5,2006,5,2.592990,0.956470
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2006/6,2006,6,2.222530,0.712260
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2007/1,2007,1,3.132920,0.880740
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2007/2,2007,2,2.889050,0.802250
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2007/3,2007,3,3.269410,0.830340
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2007/4,2007,4,3.484680,0.801550
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2007/5,2007,5,2.478300,0.813410
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2007/6,2007,6,2.266830,0.790910
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2008/1,2008,1,3.636460,0.784850
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2008/2,2008,2,3.374500,0.657090
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2008/3,2008,3,3.355560,0.716810
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2008/4,2008,4,2.430170,0.694220
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2008/5,2008,5,1.320690,0.708920
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2008/6,2008,6,1.573290,0.669390
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2009/1,2009,1,3.618800,0.731360
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2009/2,2009,2,3.082960,0.608190
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2009/3,2009,3,2.659070,0.763790
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2009/4,2009,4,2.245260,0.735110
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2009/5,2009,5,1.502260,0.629840
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2009/6,2009,6,1.149370,0.667800
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2010/1,2010,1,3.336650,0.607410
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2010/2,2010,2,3.189030,0.531240
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2010/3,2010,3,3.534710,0.588550
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2010/4,2010,4,1.597320,0.620470
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2010/5,2010,5,2.376860,0.641910
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2010/6,2010,6,2.272350,0.566740
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2011/1,2011,1,3.107460,0.570170
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2011/2,2011,2,3.004400,0.558900
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2011/3,2011,3,3.429820,0.488050
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2011/4,2011,4,1.154250,0.595020
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2011/5,2011,5,0.675440,0.683560
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2011/6,2011,6,1.812630,0.611020
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2012/1,2012,1,3.563760,0.627220
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2012/2,2012,2,3.406030,0.620150
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2012/3,2012,3,3.536480,0.651760
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2012/4,2012,4,2.584380,0.618920
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2012/5,2012,5,2.747210,0.645420
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2012/6,2012,6,2.381940,0.631170
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2013/1,2013,1,3.353780,0.587960
http://sws.ifi.uio.no/data/npd-v2/field/46437/production/2013/2,2013,2,2.621580,0.502670
http://sws.ifi.uio.no/data/npd-v2/field/4704482/production/2013/1,2013,1,0.123090,0.032080
http://sws.ifi.uio.no/data/npd-v2/field/4704482/production/2013/2,2013,2,0.148850,0.044000
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2011/1,2011,1,0.000000,0.099180
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2011/2,2011,2,0.000000,0.048930
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2011/3,2011,3,0.000000,0.043640
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2011/4,2011,4,0.000000,0.045520
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2011/5,2011,5,0.000000,0.089760
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2011/6,2011,6,0.000000,0.182940
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2012/1,2012,1,0.000000,0.144670
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2012/2,2012,2,0.000000,0.165430
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2012/3,2012,3,0.000000,0.172060
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2012/4,2012,4,0.000000,0.166220
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2012/5,2012,5,0.000000,0.163580
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2012/6,2012,6,0.000000,0.126980
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2013/1,2013,1,0.000000,0.134980
http://sws.ifi.uio.no/data/npd-v2/field/4966234/production/2013/2,2013,2,0.000000,0.095210
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2009/1,2009,1,0.021690,0.009090
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2009/2,2009,2,0.023370,0.010920
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2009/3,2009,3,0.026080,0.009920
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2009/4,2009,4,0.025270,0.012060
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2009/5,2009,5,0.026330,0.010410
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2009/6,2009,6,0.025340,0.010440
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2010/1,2010,1,0.027610,0.008710
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2010/2,2010,2,0.024530,0.005670
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2010/3,2010,3,0.027480,0.011550
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2010/4,2010,4,0.026480,0.011780
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2010/5,2010,5,0.027340,0.010760
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2010/6,2010,6,0.026510,0.011110
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2011/1,2011,1,0.027480,0.010800
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2011/2,2011,2,0.024940,0.009410
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2011/3,2011,3,0.027470,0.010350
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2011/4,2011,4,0.024420,0.009480
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2011/5,2011,5,0.027460,0.010370
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2011/6,2011,6,0.026250,0.000010
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2012/1,2012,1,0.027200,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2012/2,2012,2,0.025110,0.000260
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2012/3,2012,3,0.026110,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2012/4,2012,4,0.026500,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2012/5,2012,5,0.027370,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2012/6,2012,6,0.023650,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2013/1,2013,1,0.041820,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/4973114/production/2013/2,2013,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/5506919/production/2012/4,2012,4,0.000000,0.019730
http://sws.ifi.uio.no/data/npd-v2/field/5506919/production/2012/5,2012,5,0.000000,0.030170
http://sws.ifi.uio.no/data/npd-v2/field/5506919/production/2012/6,2012,6,0.000000,0.011220
http://sws.ifi.uio.no/data/npd-v2/field/5506919/production/2013/1,2013,1,0.000000,0.019990
http://sws.ifi.uio.no/data/npd-v2/field/5506919/production/2013/2,2013,2,0.000000,0.018370
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2003/1,2003,1,0.208170,0.076460
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2003/2,2003,2,0.208450,0.057430
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2003/3,2003,3,0.250570,0.083970
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2003/4,2003,4,0.333650,0.107130
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2003/5,2003,5,0.371130,0.106300
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2003/6,2003,6,0.254040,0.069540
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2004/1,2004,1,0.376530,0.100440
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2004/2,2004,2,0.286900,0.090880
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2004/3,2004,3,0.358460,0.098730
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2004/4,2004,4,0.368450,0.088250
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2004/5,2004,5,0.251660,0.068340
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2004/6,2004,6,0.376110,0.089000
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2005/1,2005,1,0.313790,0.059360
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2005/2,2005,2,0.300500,0.055060
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2005/3,2005,3,0.313120,0.054940
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2005/4,2005,4,0.300510,0.051890
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2005/5,2005,5,0.238950,0.039830
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2005/6,2005,6,0.107640,0.018430
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2006/1,2006,1,0.250850,0.035200
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2006/2,2006,2,0.194390,0.024430
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2006/3,2006,3,0.265030,0.035000
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2006/4,2006,4,0.184750,0.024470
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2006/5,2006,5,0.244950,0.023550
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2006/6,2006,6,0.218060,0.022300
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2007/1,2007,1,0.203120,0.019030
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2007/2,2007,2,0.168320,0.015320
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2007/3,2007,3,0.106590,0.010440
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2007/4,2007,4,0.192030,0.018590
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2007/5,2007,5,0.148980,0.013480
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2007/6,2007,6,0.094050,0.008590
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2008/1,2008,1,0.158540,0.013130
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2008/2,2008,2,0.140940,0.011780
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2008/3,2008,3,0.143170,0.012840
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2008/4,2008,4,0.034810,0.003050
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2008/5,2008,5,0.092870,0.007710
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2008/6,2008,6,0.045500,0.002780
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2009/1,2009,1,0.255700,0.021320
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2009/2,2009,2,0.164190,0.013420
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2009/3,2009,3,0.192100,0.018010
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2009/4,2009,4,0.204040,0.018110
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2009/5,2009,5,0.157610,0.010480
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2009/6,2009,6,0.047640,0.002740
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2010/1,2010,1,0.135540,0.016120
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2010/2,2010,2,0.132850,0.014470
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2010/3,2010,3,0.118850,0.013250
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2010/4,2010,4,0.116950,0.013290
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2010/5,2010,5,0.136550,0.015930
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2010/6,2010,6,0.113390,0.012210
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2011/1,2011,1,0.087510,0.009510
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2011/2,2011,2,0.095200,0.010370
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2011/3,2011,3,0.106090,0.010920
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2011/4,2011,4,0.099350,0.009960
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2011/5,2011,5,0.062780,0.006910
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2011/6,2011,6,0.095900,0.012370
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2012/1,2012,1,0.095670,0.009010
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2012/2,2012,2,0.069460,0.009910
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2012/3,2012,3,0.014410,0.002800
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2012/4,2012,4,0.036230,0.005470
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2012/5,2012,5,0.049910,0.006580
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2012/6,2012,6,0.028870,0.003210
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2013/1,2013,1,0.044900,0.005290
http://sws.ifi.uio.no/data/npd-v2/field/853376/production/2013/2,2013,2,0.025710,0.002690
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2002/1,2002,1,0.157140,0.072690
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2002/2,2002,2,0.211710,0.101410
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2002/3,2002,3,0.256470,0.121620
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2002/4,2002,4,0.210590,0.097680
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2002/5,2002,5,0.225810,0.128320
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2002/6,2002,6,0.207140,0.103010
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2003/1,2003,1,0.305170,0.133890
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2003/2,2003,2,0.298610,0.133920
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2003/3,2003,3,0.214140,0.095300
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2003/4,2003,4,0.264670,0.111150
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2003/5,2003,5,0.314400,0.124270
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2003/6,2003,6,0.245430,0.096550
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2004/1,2004,1,0.326600,0.115960
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2004/2,2004,2,0.271190,0.100700
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2004/3,2004,3,0.296210,0.095690
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2004/4,2004,4,0.298420,0.090600
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2004/5,2004,5,0.280500,0.081650
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2004/6,2004,6,0.273590,0.082520
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2005/1,2005,1,0.247790,0.065030
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2005/2,2005,2,0.198350,0.052220
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2005/3,2005,3,0.222070,0.057140
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2005/4,2005,4,0.206540,0.050990
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2005/5,2005,5,0.157760,0.040860
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2005/6,2005,6,0.028810,0.006040
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2006/1,2006,1,0.165370,0.039140
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2006/2,2006,2,0.122680,0.027400
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2006/3,2006,3,0.137200,0.031180
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2006/4,2006,4,0.032060,0.009730
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2006/5,2006,5,0.097170,0.022160
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2006/6,2006,6,0.131520,0.026320
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2007/1,2007,1,0.057580,0.014400
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2007/2,2007,2,0.000000,0.000230
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2007/3,2007,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2007/4,2007,4,0.007260,0.001030
http://sws.ifi.uio.no/data/npd-v2/field/97002/production/2007/5,2007,5,0.075170,0.016620
